user_id,item_id
608,1539
608,311
608,2091
609,1219
609,1062
609,122
609,875
609,1236
609,1105
609,692
609,1110
609,1290
609,1044
610,598
610,831
610,1078
610,1683
610,1735
610,918
610,1134
610,864
610,1517
610,1676
611,196
611,1622
611,485
611,648
611,1092
611,986
611,2171
611,1520
611,241
611,117
612,785
612,1562
612,220
612,864
612,1003
612,98
612,448
612,982
612,1975
612,2057
613,203
613,1270
613,23
613,1832
613,404
613,1685
613,384
613,989
613,342
613,29
614,1364
614,804
614,896
614,93
614,1474
614,1050
614,283
614,2031
614,739
614,56
615,536
615,84
615,563
615,1733
615,1268
615,980
615,1349
615,1907
615,696
615,541
616,7
616,1279
616,740
616,651
616,824
616,2015
616,707
616,1310
616,1326
616,530
617,598
617,575
617,445
617,1872
617,2011
617,393
617,2124
617,2040
617,241
617,1978
618,1076
618,812
618,1487
618,303
618,1368
618,725
618,783
618,640
618,1179
618,908
619,1253
619,388
619,1700
619,2091
619,1642
619,1355
619,2005
619,953
619,663
619,772
620,578
620,984
620,556
620,255
620,1499
620,1614
620,37
620,398
620,308
620,1530
621,401
621,1647
621,2050
621,1123
621,2025
621,1652
621,850
621,1228
621,2163
621,90
622,33
622,132
622,7
622,1732
622,1028
622,148
622,2073
622,1733
622,1127
622,1287
623,623
623,1400
623,743
623,2031
623,23
623,384
623,893
623,29
623,507
623,528
624,471
624,647
624,1379
624,1000
624,1253
624,1362
624,988
624,118
624,1361
624,1699
625,1605
625,106
625,406
625,1231
625,221
625,1128
625,1302
625,1349
625,698
625,521
626,787
626,1622
626,1646
626,393
626,605
626,1224
626,103
626,1006
626,1290
626,392
627,34
627,780
627,88
627,74
627,1289
627,130
627,1210
627,1733
627,875
627,1967
628,379
628,1470
628,385
628,1402
628,531
628,1433
628,652
628,1841
628,1268
628,67
629,471
629,651
629,79
629,1358
629,54
629,1402
629,1480
629,661
629,541
629,1043
630,984
630,1002
630,1015
630,114
630,768
630,37
630,1098
630,1914
630,722
630,228
631,416
631,812
631,790
631,1544
631,2064
631,439
631,260
631,109
631,799
631,838
632,1486
632,258
632,395
632,1545
632,268
632,2070
632,90
632,1872
632,1665
632,1140
633,416
633,1222
633,97
633,915
633,2127
633,914
633,1019
633,1166
633,2163
633,1890
634,25
634,1098
634,16
634,132
634,1520
634,56
634,203
634,1762
634,403
634,678
635,240
635,556
635,125
635,1464
635,1622
635,403
635,100
635,1055
635,337
635,116
636,179
636,1362
636,467
636,77
636,133
636,931
636,1490
636,56
636,1177
636,1700
637,1019
637,231
637,867
637,335
637,439
637,848
637,798
637,1914
637,1575
637,1697
638,954
638,1363
638,1670
638,700
638,1751
638,800
638,1728
638,731
638,943
638,892
639,496
639,1540
639,670
639,1351
639,1460
639,676
639,1352
639,19
639,1359
639,1541
640,567
640,1013
640,1850
640,78
640,541
640,987
640,751
640,7
640,1669
640,1495
641,905
641,908
641,601
641,395
641,907
641,1166
641,927
641,2081
641,1368
641,1799
642,1636
642,124
642,1204
642,1411
642,59
642,381
642,1670
642,323
642,1000
642,688
643,787
643,105
643,1159
643,1684
643,1788
643,1513
643,2081
643,1180
643,1329
643,2026
644,2010
644,727
644,574
644,640
644,831
644,88
644,1605
644,1608
644,1660
644,1117
645,63
645,510
645,1625
645,1636
645,687
645,485
645,1020
645,934
645,1109
645,473
646,523
646,716
646,282
646,1364
646,1699
646,1268
646,86
646,51
646,147
646,1424
647,1204
647,1460
647,686
647,843
647,252
647,1464
647,48
647,1634
647,680
647,823
648,1061
648,388
648,79
648,384
648,48
648,1443
648,1434
648,313
648,184
648,1832
649,95
649,246
649,1023
649,353
649,375
649,733
649,1189
649,1767
649,774
649,1295
650,1294
650,821
650,689
650,1279
650,1095
650,614
650,960
650,1450
650,936
650,1190
651,1362
651,821
651,623
651,323
651,1025
651,881
651,817
651,161
651,708
651,1363
652,1096
652,1470
652,194
652,310
652,1706
652,1645
652,751
652,178
652,1398
652,1762
653,456
653,274
653,419
653,1487
653,838
653,265
653,1258
653,1140
653,581
653,1844
654,1505
654,1967
654,93
654,250
654,1142
654,51
654,595
654,1599
654,117
654,249
655,1364
655,1190
655,34
655,1841
655,10
655,1471
655,1518
655,38
655,802
655,531
656,761
656,106
656,1076
656,1130
656,1391
656,1255
656,861
656,1245
656,1145
656,1166
657,693
657,1127
657,1064
657,1599
657,111
657,1894
657,1116
657,691
657,1928
657,1215
658,105
658,1561
658,907
658,279
658,1786
658,606
658,1150
658,1883
658,1660
658,1592
659,905
659,1867
659,297
659,579
659,1988
659,1247
659,977
659,792
659,102
659,1998
660,471
660,163
660,74
660,815
660,1084
660,1191
660,2100
660,1252
660,984
660,112
661,1084
661,95
661,1411
661,890
661,1763
661,745
661,1766
661,1376
661,531
661,1569
662,523
662,16
662,714
662,1454
662,506
662,618
662,531
662,55
662,176
662,622
663,114
663,1540
663,1101
663,1094
663,495
663,1614
663,310
663,1909
663,19
663,1769
664,598
664,574
664,258
664,1259
664,1338
664,597
664,722
664,728
664,1966
664,2025
665,598
665,761
665,1819
665,1248
665,1509
665,1264
665,1277
665,639
665,94
665,408
666,105
666,929
666,421
666,641
666,799
666,393
666,864
666,1337
666,1513
666,1390
667,419
667,297
667,1259
667,1249
667,832
667,862
667,267
667,1581
667,1256
667,1368
668,289
668,943
668,1612
668,116
668,1766
668,164
668,688
668,270
668,559
668,653
669,1208
669,656
669,741
669,1281
669,361
669,1268
669,32
669,693
669,877
669,1214
670,471
670,741
670,170
670,180
670,890
670,1012
670,1349
670,184
670,175
670,133
671,117
671,626
671,345
671,1860
671,251
671,324
671,1541
671,650
671,206
671,1924
672,1605
672,445
672,1930
672,1534
672,721
672,977
672,1228
672,1652
672,265
672,1647
673,1132
673,489
673,229
673,216
673,1166
673,828
673,440
673,1156
673,2127
673,1340
674,1172
674,905
674,2057
674,641
674,1684
674,857
674,1663
674,1180
674,964
674,1550
675,947
675,960
675,114
675,984
675,150
675,398
675,1738
675,1058
675,681
675,1624
676,218
676,349
676,137
676,558
676,305
676,495
676,1703
676,1070
676,235
676,1863
677,114
677,556
677,1540
677,780
677,125
677,636
677,16
677,79
677,939
677,1762
678,362
678,714
678,1446
678,327
678,1434
678,1294
678,537
678,124
678,716
678,354
679,257
679,1867
679,1457
679,1819
679,1679
679,1508
679,786
679,911
679,1004
679,1607
680,640
680,369
680,1080
680,434
680,1244
680,964
680,959
680,1927
680,1756
680,437
681,1078
681,1221
681,211
681,1608
681,575
681,1665
681,1136
681,1648
681,2064
681,422
682,828
682,812
682,730
682,1368
682,1015
682,876
682,1889
682,2058
682,1821
682,2023
683,867
683,395
683,1552
683,1172
683,2081
683,1004
683,576
683,367
683,1174
683,1134
684,905
684,963
684,1589
684,575
684,1249
684,430
684,792
684,757
684,422
684,94
685,472
685,37
685,88
685,255
685,183
685,635
685,490
685,1070
685,348
685,1762
686,485
686,626
686,1142
686,985
686,324
686,561
686,176
686,192
686,1353
686,71
687,1160
687,575
687,395
687,1589
687,834
687,335
687,210
687,1170
687,606
687,757
688,585
688,1152
688,641
688,237
688,1867
688,94
688,1889
688,1592
688,1868
688,1393
689,218
689,1267
689,71
689,543
689,614
689,37
689,403
689,1505
689,780
689,350
690,78
690,1379
690,1614
690,244
690,2
690,1411
690,956
690,127
690,134
690,153
691,1152
691,883
691,641
691,828
691,761
691,221
691,1141
691,1337
691,1372
691,1518
692,395
692,730
692,768
692,831
692,1820
692,850
692,1968
692,756
692,472
692,344
693,109
693,615
693,2006
693,678
693,1344
693,130
693,1793
693,780
693,1627
693,465
694,1076
694,1131
694,832
694,1159
694,393
694,1513
694,1874
694,1386
694,1301
694,1509
695,614
695,756
695,1499
695,1914
695,496
695,399
695,1592
695,148
695,1743
695,1073
696,145
696,143
696,891
696,822
696,79
696,953
696,624
696,880
696,1025
696,665
697,29
697,513
697,118
697,955
697,954
697,566
697,1430
697,1043
697,153
697,2091
698,821
698,709
698,1061
698,1013
698,142
698,1492
698,1470
698,1642
698,1862
698,294
699,674
699,954
699,932
699,124
699,200
699,684
699,568
699,1546
699,320
699,1875
700,1061
700,143
700,146
700,1087
700,1096
700,4
700,288
700,177
700,173
700,235
701,1568
701,115
701,163
701,83
701,93
701,164
701,514
701,1205
701,1731
701,708
702,597
702,401
702,1510
702,1230
702,783
702,420
702,2010
702,1130
702,971
702,1844
703,419
703,1036
703,913
703,1513
703,1246
703,392
703,996
703,1588
703,607
703,796
704,2021
704,555
704,92
704,117
704,676
704,1757
704,1928
704,1826
704,1635
704,452
705,1131
705,862
705,597
705,219
705,103
705,832
705,760
705,484
705,1638
705,489
706,828
706,971
706,1172
706,1596
706,1372
706,1275
706,393
706,760
706,1848
706,1393
707,147
707,2074
707,1766
707,498
707,1039
707,505
707,108
707,1114
707,1412
707,881
708,1622
708,1612
708,1615
708,1290
708,936
708,192
708,956
708,1000
708,203
708,875
709,615
709,614
709,510
709,1616
709,349
709,773
709,1499
709,956
709,1110
709,1336
710,1152
710,1078
710,972
710,222
710,831
710,1003
710,1968
710,1338
710,1180
710,927
711,862
711,585
711,1874
711,421
711,768
711,1631
711,1560
711,1903
711,908
711,1117
712,527
712,305
712,33
712,1464
712,566
712,324
712,486
712,669
712,624
712,881
713,1625
713,614
713,938
713,111
713,476
713,635
713,1384
713,1411
713,1756
713,240
714,241
714,1015
714,455
714,1131
714,1228
714,585
714,1636
714,831
714,1625
714,577
715,574
715,911
715,303
715,1968
715,1966
715,1646
715,1607
715,365
715,1889
715,1931
716,274
716,1221
716,727
716,1554
716,867
716,430
716,2083
716,1821
716,609
716,1930
717,1406
717,614
717,1068
717,358
717,240
717,875
717,42
717,377
717,476
717,1668
718,1015
718,1338
718,1552
718,1275
718,2081
718,420
718,265
718,1081
718,1821
718,1784
719,570
719,1253
719,196
719,170
719,513
719,652
719,1
719,487
719,658
719,282
720,362
720,826
720,578
720,1061
720,1362
720,205
720,1433
720,683
720,320
720,2120
721,334
721,648
721,137
721,1125
721,730
721,1786
721,1510
721,103
721,905
721,411
722,1098
722,1294
722,147
722,538
722,1622
722,498
722,1908
722,69
722,362
722,490
723,1076
723,1078
723,258
723,1015
723,1486
723,607
723,1144
723,872
723,1171
723,868
724,1486
724,574
724,1914
724,1487
724,1173
724,1560
724,257
724,1165
724,1544
724,2081
725,745
725,1807
725,1206
725,1613
725,1713
725,382
725,1945
725,1467
725,357
725,2093
726,678
726,250
726,631
726,337
726,341
726,1677
726,348
726,1802
726,381
726,841
727,156
727,2121
727,95
727,992
727,1732
727,359
727,1719
727,159
727,241
727,1014
728,467
728,124
728,1030
728,661
728,1612
728,1108
728,198
728,318
728,282
728,1452
729,1061
729,1253
729,1642
729,709
729,189
729,1434
729,172
729,1907
729,989
729,2005
730,830
730,575
730,717
730,439
730,795
730,1652
730,1174
730,1256
730,1542
730,1146
731,1276
731,106
731,395
731,1172
731,1249
731,812
731,229
731,1227
731,364
731,907
732,1344
732,210
732,195
732,1510
732,1621
732,1185
732,1160
732,1882
732,1703
732,727
733,440
733,42
733,343
733,939
733,1323
733,1450
733,491
733,1780
733,353
733,1530
734,1076
734,267
734,1161
734,1221
734,297
734,1784
734,1457
734,1338
734,411
734,368
735,240
735,218
735,25
735,398
735,137
735,1097
735,1625
735,1002
735,291
735,1351
736,1076
736,211
736,790
736,1249
736,1152
736,799
736,792
736,1166
736,1683
736,857
737,150
737,440
737,756
737,636
737,485
737,132
737,151
737,394
737,68
737,1351
738,237
738,1002
738,239
738,156
738,1528
738,637
738,485
738,460
738,83
738,1572
739,614
739,398
739,122
739,495
739,1478
739,100
739,158
739,1094
739,1063
739,85
740,862
740,1678
740,1141
740,2049
740,884
740,1638
740,1651
740,231
740,900
740,1245
741,40
741,406
741,48
741,83
741,563
741,403
741,161
741,2013
741,86
741,176
742,693
742,1761
742,348
742,595
742,1703
742,1796
742,85
742,814
742,1464
742,336
743,693
743,241
743,1209
743,750
743,1450
743,406
743,2171
743,1214
743,2091
743,1721
744,647
744,17
744,566
744,502
744,1833
744,170
744,322
744,1205
744,1731
744,1834
745,222
745,371
745,882
745,1237
745,1651
745,1136
745,585
745,291
745,393
745,2064
746,496
746,92
746,485
746,1967
746,160
746,1861
746,1288
746,130
746,1020
746,2145
747,288
747,709
747,481
747,1490
747,942
747,663
747,478
747,170
747,320
747,772
748,124
748,947
748,1385
748,1362
748,155
748,403
748,932
748,503
748,381
748,997
749,598
749,758
749,792
749,211
749,1820
749,334
749,1501
749,1693
749,1605
749,580
750,767
750,1533
750,1760
750,884
750,400
750,371
750,1855
750,297
750,420
750,1135
751,344
751,1407
751,454
751,1469
751,1350
751,67
751,2006
751,1891
751,707
751,1751
752,1276
752,640
752,419
752,1153
752,834
752,103
752,759
752,727
752,474
752,1170
753,648
753,148
753,635
753,1529
753,1499
753,1670
753,465
753,65
753,578
753,311
754,943
754,819
754,1045
754,1039
754,955
754,1209
754,950
754,669
754,1059
754,1049
755,890
755,892
755,165
755,1834
755,897
755,1669
755,14
755,1779
755,2054
755,1177
756,150
756,1499
756,433
756,252
756,543
756,1747
756,648
756,634
756,1863
756,1126
757,445
757,1487
757,1164
757,216
757,364
757,1679
757,1246
757,365
757,1507
757,1277
758,136
758,558
758,531
758,1619
758,1354
758,750
758,989
758,187
758,205
758,1189
759,179
759,953
759,1025
759,826
759,175
759,383
759,1284
759,693
759,636
759,194
760,203
760,826
760,1851
760,77
760,651
760,1030
760,506
760,559
760,218
760,880
761,674
761,1979
761,355
761,1113
761,156
761,676
761,1909
761,1336
761,942
761,1738
762,456
762,419
762,1132
762,366
762,411
762,253
762,870
762,458
762,1969
762,1537
763,819
763,270
763,117
763,467
763,1469
763,1116
763,108
763,261
763,496
763,649
764,947
764,344
764,1490
764,1385
764,169
764,127
764,206
764,1431
764,690
764,1521
765,310
765,156
765,1466
765,1286
765,323
765,1362
765,59
765,502
765,108
765,486
766,1078
766,767
766,1264
766,1022
766,1150
766,231
766,1683
766,1545
766,599
766,2070
767,554
767,674
767,1624
767,132
767,823
767,343
767,989
767,510
767,455
767,1447
768,40
768,1411
768,1030
768,1250
768,327
768,385
768,187
768,942
768,1713
768,1423
769,1276
769,905
769,1019
769,963
769,1784
769,269
769,1081
769,2010
769,722
769,1251
770,145
770,136
770,1355
770,156
770,707
770,1208
770,675
770,483
770,1107
770,133
771,785
771,1608
771,1561
771,220
771,1589
771,607
771,1246
771,265
771,369
771,1248
772,423
772,231
772,417
772,970
772,609
772,104
772,392
772,2023
772,597
772,1158
773,1573
773,353
773,1612
773,134
773,1713
773,1253
773,1833
773,2002
773,305
773,1841
774,1965
774,489
774,1224
774,1123
774,1914
774,227
774,1171
774,1277
774,1596
774,2164
775,170
775,535
775,1356
775,1208
775,953
775,542
775,702
775,1430
775,531
775,1626
776,328
776,1466
776,566
776,1084
776,5
776,653
776,1279
776,1727
776,148
776,1472
777,282
777,1012
777,402
777,1207
777,1194
777,1942
777,1252
777,704
777,1383
777,1030
778,1549
778,1552
778,971
778,721
778,1230
778,1534
778,1821
778,906
778,592
778,1660
779,406
779,741
779,150
779,804
779,1427
779,890
779,180
779,114
779,1629
779,1879
780,240
780,614
780,25
780,433
780,1406
780,1685
780,1899
780,1739
780,754
780,136
781,787
781,1227
781,90
781,1652
781,1166
781,925
781,2143
781,915
781,1656
781,266
782,327
782,942
782,437
782,482
782,1751
782,67
782,27
782,473
782,1625
782,1290
783,614
783,255
783,1125
783,1529
783,1318
783,485
783,1088
783,1092
783,839
783,1384
784,759
784,366
784,1123
784,1501
784,2167
784,220
784,275
784,2137
784,1145
784,1696
785,1533
785,721
785,2057
785,1514
785,876
785,1146
785,1170
785,301
785,1594
785,485
786,325
786,556
786,496
786,613
786,1419
786,343
786,339
786,814
786,1598
786,194
787,1357
787,1468
787,1318
787,803
787,37
787,1125
787,822
787,671
787,1101
787,1614
788,1021
788,1648
788,1159
788,1003
788,1561
788,1592
788,1156
788,1790
788,1588
788,1557
789,291
789,240
789,1478
789,1114
789,490
789,1586
789,239
789,2073
789,2028
789,315
790,388
790,507
790,1025
790,491
790,70
790,19
790,78
790,141
790,779
790,646
791,305
791,1933
791,1767
791,944
791,532
791,310
791,239
791,1281
791,294
791,1731
792,716
792,1427
792,1832
792,634
792,1208
792,1905
792,1082
792,982
792,1711
792,751
793,25
793,1344
793,488
793,1874
793,609
793,1530
793,1128
793,1359
793,823
793,1551
794,1023
794,635
794,1070
794,476
794,1128
794,1421
794,1088
794,986
794,625
794,1063
795,828
795,717
795,1028
795,2051
795,1275
795,1391
795,1101
795,2010
795,1078
795,1487
796,279
796,579
796,605
796,263
796,672
796,1514
796,1188
796,1528
796,1697
796,503
797,905
797,1510
797,1249
797,1487
797,574
797,1552
797,484
797,1158
797,1254
797,1954
798,571
798,1520
798,176
798,1283
798,41
798,556
798,527
798,1642
798,313
798,384
799,115
799,749
799,656
799,661
799,520
799,17
799,198
799,1906
799,1012
799,532
800,212
800,717
800,401
800,105
800,1589
800,1602
800,213
800,757
800,1245
800,418
801,456
801,787
801,334
801,838
801,575
801,1552
801,1149
801,911
801,728
801,1340
802,570
802,471
802,533
802,172
802,25
802,84
802,563
802,16
802,1280
802,1706
803,1615
803,1270
803,288
803,1699
803,184
803,1470
803,1839
803,118
803,2151
803,1471
804,195
804,1286
804,7
804,83
804,1432
804,1068
804,571
804,1344
804,1622
804,1094
805,289
805,932
805,1763
805,890
805,1641
805,1193
805,290
805,1035
805,677
805,434
806,1076
806,1134
806,103
806,1264
806,1648
806,2025
806,1144
806,721
806,1483
806,2143
807,1249
807,1684
807,717
807,1509
807,575
807,1338
807,1817
807,1332
807,1146
807,1890
808,471
808,203
808,158
808,714
808,1040
808,385
808,743
808,321
808,237
808,1451
809,1270
809,124
809,147
809,513
809,428
809,656
809,1645
809,893
809,709
809,623
810,1161
810,838
810,104
810,579
810,297
810,1761
810,1552
810,2127
810,2129
810,211
811,1794
811,1190
811,282
811,892
811,502
811,1573
811,1242
811,1213
811,769
811,388
812,1389
812,1222
812,105
812,400
812,1172
812,905
812,395
812,718
812,1302
812,2123
813,305
813,256
813,1253
813,1270
813,1294
813,1850
813,1403
813,1361
813,1427
813,151
814,645
814,1250
814,1253
814,1281
814,145
814,2054
814,1850
814,544
814,699
814,61
815,226
815,297
815,419
815,577
815,927
815,918
815,1230
815,799
815,489
815,395
816,1344
816,1002
816,496
816,1624
816,1406
816,122
816,1781
816,19
816,476
816,561
817,598
817,210
817,2135
817,395
817,1684
817,1247
817,393
817,1695
817,1868
817,435
818,1160
818,417
818,1786
818,1164
818,767
818,267
818,1679
818,97
818,364
818,919
819,321
819,1825
819,359
819,740
819,1568
819,1898
819,881
819,434
819,486
819,576
820,905
820,1021
820,579
820,574
820,830
820,725
820,1173
820,1560
820,267
820,393
821,49
821,1739
821,150
821,289
821,1431
821,1814
821,1738
821,2077
821,69
821,331
822,287
822,161
822,142
822,1361
822,1615
822,700
822,327
822,173
822,568
822,1776
823,291
823,636
823,879
823,939
823,900
823,1291
823,56
823,840
823,1104
823,491
824,423
824,767
824,1552
824,912
824,397
824,1786
824,1149
824,725
824,1338
824,279
825,767
825,1134
825,862
825,1368
825,1230
825,1003
825,249
825,1377
825,1015
825,809
826,116
826,1184
826,1423
826,79
826,696
826,703
826,542
826,1433
826,504
826,1058
827,226
827,1544
827,1131
827,1683
827,1562
827,599
827,1123
827,876
827,395
827,2081
828,145
828,536
828,538
828,327
828,1615
828,711
828,1933
828,84
828,144
828,126
829,971
829,640
829,1161
829,1544
829,489
829,394
829,2025
829,601
829,268
829,872
830,533
830,493
830,137
830,347
830,143
830,351
830,339
830,378
830,145
830,490
831,932
831,1045
831,45
831,1615
831,950
831,1311
831,933
831,692
831,688
831,1752
832,1406
832,291
832,328
832,960
832,29
832,636
832,733
832,1438
832,534
832,653
833,623
833,4
833,878
833,985
833,487
833,1569
833,903
833,1748
833,658
833,842
834,406
834,536
834,693
834,567
834,1411
834,1471
834,187
834,1433
834,531
834,126
835,1233
835,670
835,554
835,190
835,559
835,481
835,934
835,1738
835,244
835,1828
836,572
836,147
836,743
836,1294
836,313
836,167
836,41
836,16
836,121
836,1958
837,575
837,297
837,912
837,1078
837,1149
837,1543
837,1602
837,1593
837,926
837,589
838,1499
838,397
838,1517
838,1818
838,832
838,613
838,614
838,1259
838,393
838,1842
839,559
839,118
839,27
839,455
839,496
839,1724
839,517
839,665
839,672
839,205
840,1061
840,29
840,570
840,79
840,134
840,1205
840,532
840,1432
840,1191
840,55
841,625
841,693
841,16
841,71
841,483
841,821
841,536
841,1427
841,875
841,166
842,1101
842,657
842,1625
842,38
842,1766
842,1629
842,1419
842,1439
842,17
842,1082
843,674
843,648
843,145
843,1634
843,1233
843,1385
843,1094
843,649
843,5
843,1350
844,417
844,2058
844,857
844,1652
844,884
844,798
844,873
844,1848
844,979
844,1018
845,1098
845,325
845,510
845,130
845,1461
845,756
845,337
845,1782
845,195
845,938
846,1131
846,883
846,1185
846,1857
846,783
846,1680
846,1673
846,1743
846,849
846,729
847,143
847,1283
847,520
847,1342
847,528
847,1423
847,1202
847,1177
847,1083
847,531
848,256
848,93
848,982
848,472
848,558
848,1359
848,87
848,1464
848,122
848,136
849,1078
849,831
849,258
849,979
849,1259
849,231
849,761
849,1554
849,1247
849,422
850,523
850,570
850,179
850,79
850,716
850,652
850,651
850,1759
850,288
850,184
851,395
851,103
851,1161
851,1164
851,392
851,1817
851,2064
851,2034
851,1514
851,228
852,830
852,1561
852,1180
852,1166
852,812
852,1158
852,1259
852,1368
852,860
852,608
853,10
853,1362
853,822
853,533
853,2121
853,254
853,653
853,1528
853,488
853,404
854,1028
854,343
854,150
854,523
854,440
854,402
854,246
854,1766
854,890
854,1878
855,523
855,1208
855,821
855,569
855,1012
855,1849
855,1309
855,1733
855,403
855,126
856,578
856,1614
856,1411
856,467
856,1625
856,239
856,2074
856,1113
856,629
856,122
857,394
857,1533
857,1160
857,256
857,763
857,852
857,1156
857,850
857,102
857,1734
858,29
858,1615
858,282
858,1766
858,487
858,1849
858,41
858,1490
858,59
858,1394
859,741
859,1573
859,1053
859,982
859,1377
859,1190
859,674
859,1466
859,261
859,1294
860,475
860,1056
860,755
860,78
860,1538
860,327
860,950
860,957
860,878
860,1047
861,1438
861,1556
861,1528
861,2121
861,617
861,1472
861,130
861,678
861,2147
861,1945
862,598
862,579
862,489
862,792
862,231
862,1549
862,369
862,1150
862,257
862,1170
863,136
863,116
863,1061
863,388
863,144
863,69
863,1361
863,1423
863,779
863,1429
864,200
864,661
864,818
864,384
864,653
864,291
864,533
864,1463
864,1208
864,803
865,1159
865,979
865,575
865,1589
865,1735
865,1170
865,2083
865,2159
865,422
865,1117
866,648
866,1573
866,709
866,571
866,1208
866,354
866,1355
866,305
866,281
866,558
867,1540
867,451
867,637
867,335
867,1028
867,358
867,465
867,939
867,1104
867,1780
868,455
868,137
868,59
868,308
868,1912
868,111
868,1461
868,1919
868,1411
868,1104
869,132
869,41
869,114
869,440
869,802
869,1622
869,17
869,1295
869,83
869,641
870,226
870,579
870,1078
870,1131
870,2010
870,1164
870,211
870,1222
870,104
870,1081
871,1487
871,838
871,609
871,911
871,1036
871,1788
871,1166
871,2127
871,1695
871,1606
872,417
872,717
872,1022
872,763
872,439
872,1149
872,1788
872,577
872,1175
872,212
873,1562
873,838
873,867
873,220
873,1254
873,2070
873,1966
873,1507
873,1263
873,1969
874,656
874,537
874,893
874,652
874,328
874,1356
874,256
874,1082
874,877
874,2055
875,257
875,783
875,1993
875,1790
875,1596
875,964
875,977
875,906
875,913
875,1687
876,890
876,142
876,1207
876,1025
876,294
876,565
876,167
876,404
876,989
876,1201
877,10
877,1094
877,111
877,1616
877,1351
877,88
877,1014
877,483
877,1717
877,1953
878,768
878,274
878,1221
878,756
878,1517
878,773
878,468
878,1821
878,1544
878,1679
879,255
879,25
879,670
879,555
879,1739
879,16
879,1219
879,1317
879,250
879,1625
880,1131
880,1222
880,392
880,1679
880,862
880,1980
880,230
880,924
880,1387
880,368
881,555
881,1793
881,960
881,376
881,1070
881,59
881,1895
881,1727
881,1766
881,936
882,1076
882,574
882,1172
882,1275
882,1221
882,1652
882,371
882,610
882,1590
882,1883
883,79
883,567
883,218
883,1451
883,77
883,467
883,92
883,1624
883,385
883,1209
884,203
884,1184
884,537
884,1434
884,69
884,1411
884,652
884,1480
884,1191
884,1767
885,787
885,783
885,1391
885,918
885,590
885,1036
885,1684
885,1006
885,834
885,1302
886,984
886,1540
886,1747
886,1758
886,519
886,1116
886,1778
886,1782
886,776
886,251
887,1076
887,1545
887,1273
887,1187
887,1122
887,1179
887,1227
887,1583
887,1139
887,2137
888,1276
888,979
888,416
888,1820
888,1965
888,1543
888,717
888,1227
888,2008
888,2124
889,34
889,1460
889,1877
889,406
889,1670
889,693
889,1620
889,351
889,2075
889,803
890,767
890,787
890,219
890,257
890,222
890,761
890,94
890,1534
890,849
890,420
891,240
891,982
891,648
891,1624
891,1625
891,1781
891,837
891,1317
891,1520
891,254
892,106
892,830
892,279
892,210
892,397
892,798
892,1575
892,907
892,1247
892,1593
893,419
893,1684
893,979
893,2135
893,210
893,1592
893,2163
893,763
893,812
893,1262
894,947
894,1378
894,56
894,569
894,1433
894,155
894,560
894,1432
894,1213
894,146
895,831
895,423
895,211
895,1605
895,1130
895,838
895,828
895,1149
895,601
895,1228
896,226
896,1221
896,1562
896,1683
896,395
896,1022
896,927
896,1821
896,1697
896,1968
897,471
897,1342
897,1358
897,69
897,1213
897,41
897,1242
897,877
897,655
897,508
898,1486
898,585
898,212
898,884
898,1593
898,915
898,1993
898,865
898,921
898,1148
899,1464
899,1101
899,122
899,693
899,1717
899,1761
899,355
899,844
899,1215
899,1749
900,954
900,942
900,1381
900,559
900,203
900,116
900,503
900,1336
900,473
900,1887
901,475
901,1030
901,822
901,711
901,1200
901,158
901,956
901,1382
901,1069
901,1361
902,554
902,488
902,1323
902,137
902,1064
902,756
902,672
902,534
902,353
902,307
903,1565
903,289
903,669
903,1713
903,992
903,148
903,1107
903,1380
903,991
903,109
904,558
904,25
904,1349
904,1028
904,84
904,100
904,1402
904,71
904,237
904,538
905,78
905,1362
905,328
905,1833
905,558
905,1286
905,695
905,531
905,755
905,1471
906,821
906,143
906,147
906,498
906,1470
906,261
906,487
906,187
906,287
906,385
907,256
907,2135
907,597
907,1389
907,1088
907,1505
907,1136
907,1520
907,1647
907,1180
908,274
908,423
908,787
908,830
908,908
908,1819
908,229
908,912
908,972
908,1543
909,103
909,605
909,1222
909,1117
909,1874
909,1004
909,1600
909,833
909,1596
909,1930
910,1125
910,33
910,125
910,331
910,1450
910,348
910,93
910,1028
910,1875
910,1462
911,674
911,321
911,134
911,1310
911,187
911,34
911,955
911,1833
911,1380
911,290
912,867
912,1144
912,606
912,610
912,474
912,1259
912,1800
912,964
912,757
912,1251
913,423
913,1589
913,1560
913,1857
913,439
913,1819
913,1889
913,1606
913,1664
913,1588
914,106
914,423
914,728
914,1679
914,1248
914,927
914,1631
914,788
914,230
914,2085
915,1276
915,785
915,963
915,727
915,1249
915,335
915,1261
915,864
915,725
915,1609
916,472
916,896
916,1289
916,698
916,2006
916,1767
916,156
916,1932
916,1802
916,737
917,200
917,953
917,1281
917,657
917,988
917,403
917,151
917,1190
917,1191
917,175
918,88
918,984
918,495
918,122
918,455
918,1092
918,490
918,823
918,1288
918,1538
919,1362
919,690
919,1208
919,567
919,1194
919,57
919,1342
919,239
919,645
919,1207
920,406
920,151
920,200
920,488
920,1624
920,172
920,991
920,1094
920,531
920,1112
921,891
921,1250
921,173
921,2047
921,881
921,539
921,774
921,535
921,514
921,802
922,828
922,279
922,1224
922,597
922,1174
922,765
922,369
922,1180
922,230
922,913
923,291
923,780
923,183
923,650
923,1685
923,613
923,250
923,804
923,939
923,7
924,297
924,220
924,222
